problem_link,problem_name,num_occur
https://leetcode.com/problems/contains-duplicate-iii/,Contains Duplicate III,4
https://leetcode.com/problems/contains-duplicate-ii/,Contains Duplicate II,3
https://leetcode.com/problems/the-skyline-problem/,The Skyline Problem,2
https://leetcode.com/problems/contains-duplicate/,Contains Duplicate,6
https://leetcode.com/problems/combination-sum-iii/,Combination Sum III,3
https://leetcode.com/problems/kth-largest-element-in-an-array/,Kth Largest Element in an Array,8
https://leetcode.com/problems/house-robber-ii/,House Robber II,9
https://leetcode.com/problems/word-search-ii/,Word Search II,5
https://leetcode.com/problems/add-and-search-word-data-structure-design/,Add and Search Word - Data structure design,2
https://leetcode.com/problems/course-schedule-ii/,Course Schedule II,11
https://leetcode.com/problems/minimum-size-subarray-sum/,Minimum Size Subarray Sum,2
https://leetcode.com/problems/implement-trie-prefix-tree/,Implement Trie,9
https://leetcode.com/problems/course-schedule/,Course Schedule,5
https://leetcode.com/problems/reverse-linked-list/,Reverse Linked List,3
https://leetcode.com/problems/isomorphic-strings/,Isomorphic Strings,3
https://leetcode.com/problems/happy-number/,Happy Number,22
https://leetcode.com/problems/number-of-islands/,Number of Islands,21
https://leetcode.com/problems/house-robber/,House Robber,7
https://leetcode.com/problems/number-of-1-bits/,Number of 1 Bits,2
https://leetcode.com/problems/reverse-bits/,Reverse Bits,2
https://leetcode.com/problems/rotate-array/,Rotate Array,4
https://leetcode.com/problems/best-time-to-buy-and-sell-stock-iv/,Best Time to Buy and Sell Stock IV,2
https://leetcode.com/problems/binary-search-tree-iterator/,Binary Search Tree Iterator,2
https://leetcode.com/problems/excel-sheet-column-number/,Excel Sheet Column Number,2
https://leetcode.com/problems/majority-element/,Majority Element,3
https://leetcode.com/problems/excel-sheet-column-title/,Excel Sheet Column Title,2
https://leetcode.com/problems/two-sum-ii-input-array-is-sorted/,Two Sum II - Input array is sorted,4
https://leetcode.com/problems/find-peak-element/,Find Peak Element,7
https://leetcode.com/problems/one-edit-distance/,One Edit Distance,5
https://leetcode.com/problems/read-n-characters-given-read4-ii-call-multiple-times/,Read N Characters Given Read4 II - Call multiple times,4
https://leetcode.com/problems/min-stack/,Min Stack,3
https://leetcode.com/problems/find-minimum-in-rotated-sorted-array-ii/,Find Minimum in Rotated Sorted Array II,2
https://leetcode.com/problems/maximum-product-subarray/,Maximum Product Subarray,2
https://leetcode.com/problems/reverse-words-in-a-string/,Reverse Words in a String,2
https://leetcode.com/problems/evaluate-reverse-polish-notation/,Evaluate Reverse Polish Notation,73
https://leetcode.com/problems/max-points-on-a-line/,Max Points on a Line,3
https://leetcode.com/problems/insertion-sort-list/,Insertion Sort List,2
https://leetcode.com/problems/lru-cache/,LRU Cache,9
https://leetcode.com/problems/binary-tree-preorder-traversal/,Binary Tree Preorder Traversal,2
https://leetcode.com/problems/linked-list-cycle/,Linked List Cycle,2
https://leetcode.com/problems/word-break-ii/,Word Break II,3
https://leetcode.com/problems/word-break/,Word Break,2
https://leetcode.com/problems/copy-list-with-random-pointer/,Copy List with Random Pointer,3
https://leetcode.com/problems/single-number/,Single Number,4
https://leetcode.com/problems/clone-graph/,Clone Graph,5
https://leetcode.com/problems/palindrome-partitioning/,Palindrome Partitioning,3
https://leetcode.com/problems/surrounded-regions/,Surrounded Regions,5
https://leetcode.com/problems/longest-consecutive-sequence/,Longest Consecutive Sequence,7
https://leetcode.com/problems/binary-tree-maximum-path-sum/,Binary Tree Maximum Path Sum,6
https://leetcode.com/problems/best-time-to-buy-and-sell-stock-ii/,Best Time to Buy and Sell Stock II,3
https://leetcode.com/problems/best-time-to-buy-and-sell-stock/,Best Time to Buy and Sell Stock,12
https://leetcode.com/problems/distinct-subsequences/,Distinct Subsequences,2
https://leetcode.com/problems/path-sum-ii/,Path Sum II,3
https://leetcode.com/problems/balanced-binary-tree/,Balanced Binary Tree,2
https://leetcode.com/problems/convert-sorted-list-to-binary-search-tree/,Convert Sorted List to Binary Search Tree,2
https://leetcode.com/problems/construct-binary-tree-from-preorder-and-inorder-traversal/,Construct Binary Tree from Preorder and Inorder Traversal,3
https://leetcode.com/problems/maximum-depth-of-binary-tree/,Maximum Depth of Binary Tree,4
https://leetcode.com/problems/binary-tree-zigzag-level-order-traversal/,Binary Tree Zigzag Level Order Traversal,3
https://leetcode.com/problems/binary-tree-level-order-traversal/,Binary Tree Level Order Traversal,3
https://leetcode.com/problems/symmetric-tree/,Symmetric Tree,5
https://leetcode.com/problems/same-tree/,Same Tree,3
https://leetcode.com/problems/recover-binary-search-tree/,Recover Binary Search Tree,2
https://leetcode.com/problems/interleaving-string/,Interleaving String,3
https://leetcode.com/problems/reverse-linked-list-ii/,Reverse Linked List II,3
https://leetcode.com/problems/decode-ways/,Decode Ways,8
https://leetcode.com/problems/maximal-rectangle/,Maximal Rectangle,4
https://leetcode.com/problems/subsets/,Subsets,7
https://leetcode.com/problems/combinations/,Combinations,5
https://leetcode.com/problems/edit-distance/,Edit Distance,4
https://leetcode.com/problems/simplify-path/,Simplify Path,5
https://leetcode.com/problems/climbing-stairs/,Climbing Stairs,4
https://leetcode.com/problems/sqrtx/,Sqrt(x),4
https://leetcode.com/problems/text-justification/,Text Justification,24
https://leetcode.com/problems/add-binary/,Add Binary,2
https://leetcode.com/problems/plus-one/,Plus One,5
https://leetcode.com/problems/minimum-path-sum/,Minimum Path Sum,4
https://leetcode.com/problems/unique-paths-ii/,Unique Paths II,3
https://leetcode.com/problems/unique-paths/,Unique Paths,15
https://leetcode.com/problems/insert-interval/,Insert Intervals,11
https://leetcode.com/problems/merge-intervals/,Merge Intervals,28
https://leetcode.com/problems/jump-game/,Jump Game,2
https://leetcode.com/problems/spiral-matrix/,Spiral Matrix,8
https://leetcode.com/problems/maximum-subarray/,Maximum Subarray,11
https://leetcode.com/problems/n-queens/,N-Queens,3
https://leetcode.com/problems/powx-n/,"Pow(x, n)",5
https://leetcode.com/problems/group-anagrams/,Group Anagrams,5
https://leetcode.com/problems/rotate-image/,Rotate Image,4
https://leetcode.com/problems/permutations/,Permutations,5
https://leetcode.com/problems/jump-game-ii/,Jump Game II,3
https://leetcode.com/problems/wildcard-matching/,Wildcard Matching,4
https://leetcode.com/problems/multiply-strings/,Multiply Strings,5
https://leetcode.com/problems/trapping-rain-water/,Trapping Rain Water,8
https://leetcode.com/problems/first-missing-positive/,First Missing Positive,5
https://leetcode.com/problems/count-and-say/,Count and Say,3
https://leetcode.com/problems/sudoku-solver/,Sudoku Solver,5
https://leetcode.com/problems/search-insert-position/,Search Insert Position,4
https://leetcode.com/problems/search-in-rotated-sorted-array/,Search in Rotated Sorted Array,3
https://leetcode.com/problems/substring-with-concatenation-of-all-words/,Substring with Concatenation of All Words,2
https://leetcode.com/problems/divide-two-integers/,Divide Two Integers,5
https://leetcode.com/problems/implement-strstr/,Implement strStr(),4
https://leetcode.com/problems/remove-element/,Remove Element,2
https://leetcode.com/problems/remove-duplicates-from-sorted-array/,Remove Duplicates from Sorted Array,4
https://leetcode.com/problems/reverse-nodes-in-k-group/,Reverse Nodes in k-Group,2
https://leetcode.com/problems/merge-k-sorted-lists/,Merge k Sorted Lists,8
https://leetcode.com/problems/generate-parentheses/,Generate Parentheses,4
https://leetcode.com/problems/merge-two-sorted-lists/,Merge Two Sorted Lists,3
https://leetcode.com/problems/valid-parentheses/,Valid Parentheses,6
https://leetcode.com/problems/remove-nth-node-from-end-of-list/,Remove Nth Node From End of List,5
https://leetcode.com/problems/4sum/,4 Sum,2
https://leetcode.com/problems/letter-combinations-of-a-phone-number/,Letter Combinations of a Phone Number,5
https://leetcode.com/problems/3sum-closest/,3Sum Closest,3
https://leetcode.com/problems/3sum/,3Sum,8
https://leetcode.com/problems/longest-common-prefix/,Longest Common Prefix,12
https://leetcode.com/problems/roman-to-integer,Roman to Integer,10
https://leetcode.com/problems/integer-to-roman/,Integer to Roman,2
https://leetcode.com/problems/container-with-most-water/,Container With Most Water,5
https://leetcode.com/problems/regular-expression-matching/,Regular Expression Matching,9
https://leetcode.com/problems/palindrome-number/,Palindrome Number,11
https://leetcode.com/problems/string-to-integer-atoi/,String to Integer (atoi),6
https://leetcode.com/problems/reverse-integer/,Reverse Integer,5
https://leetcode.com/problems/longest-palindromic-substring/,Longest Palindromic Substring,12
https://leetcode.com/problems/median-of-two-sorted-arrays/,Median of Two Sorted Arrays,14
https://leetcode.com/problems/longest-substring-without-repeating-characters/,Longest Substring Without Repeating Characters,13
https://leetcode.com/problems/add-two-numbers/,Add Two Numbers,10
https://leetcode.com/problems/two-sum/,Two Sum,44
