problem_link,problem_name,num_occur
https://leetcode.com/problems/design-hit-counter/,Design Hit Counter,9
https://leetcode.com/problems/logger-rate-limiter/,Logger Rate Limiter,3
https://leetcode.com/problems/design-twitter/,Design Twitter,2
https://leetcode.com/problems/design-snake-game/,Design Snake Game,5
https://leetcode.com/problems/intersection-of-two-arrays-ii/,Intersection of Two Arrays II,4
https://leetcode.com/problems/intersection-of-two-arrays/,Intersection of Two Arrays,9
https://leetcode.com/problems/design-tic-tac-toe/,Design Tic-Tac-Toe,15
https://leetcode.com/problems/top-k-frequent-elements/,Top K Frequent Elements,29
https://leetcode.com/problems/moving-average-from-data-stream/,Moving Average from Data Stream,4
https://leetcode.com/problems/reverse-string/,Reverse String,6
https://leetcode.com/problems/flatten-nested-list-iterator/,Flatten Nested List Iterator,2
https://leetcode.com/problems/longest-substring-with-at-most-k-distinct-characters/,Longest Substring with At Most K Distinct Characters,2
https://leetcode.com/problems/nested-list-weight-sum/,Nested List Weight Sum,4
https://leetcode.com/problems/counting-bits/,Counting Bits,3
https://leetcode.com/problems/house-robber-iii/,House Robber III,6
https://leetcode.com/problems/self-crossing/,Self Crossing,3
https://leetcode.com/problems/reconstruct-itinerary/,Reconstruct Itinerary,4
https://leetcode.com/problems/patching-array/,Patching Array,2
https://leetcode.com/problems/odd-even-linked-list/,Odd Even Linked List,4
https://leetcode.com/problems/power-of-three/,Power of Three,2
https://leetcode.com/problems/maximum-size-subarray-sum-equals-k/,Maximum Size Subarray Sum Equals k,2
https://leetcode.com/problems/number-of-connected-components-in-an-undirected-graph/,Number of Connected Components in an Undirected Graph,6
https://leetcode.com/problems/coin-change/,Coin Change,18
https://leetcode.com/problems/remove-duplicate-letters/,Remove Duplicate Letters,2
https://leetcode.com/problems/count-of-smaller-numbers-after-self/,Count of Smaller Numbers After Self,3
https://leetcode.com/problems/binary-tree-vertical-order-traversal/,Binary Tree Vertical Order Traversal,4
https://leetcode.com/problems/burst-balloons/,Burst Balloons,2
https://leetcode.com/problems/sparse-matrix-multiplication/,Sparse Matrix Multiplication,2
https://leetcode.com/problems/minimum-height-trees/,Minimum Height Trees,2
https://leetcode.com/problems/range-sum-query-mutable/,Range Sum Query - Mutable,3
https://leetcode.com/problems/range-sum-query-2d-immutable/,Range Sum Query 2D - Immutable,3
https://leetcode.com/problems/remove-invalid-parentheses/,Remove Invalid Parentheses,2
https://leetcode.com/problems/binary-tree-longest-consecutive-sequence/,Binary Tree Longest Consecutive Sequence,2
https://leetcode.com/problems/serialize-and-deserialize-binary-tree/,Serialize and Deserialize Binary Tree,21
https://leetcode.com/problems/word-pattern/,Word Pattern,4
https://leetcode.com/problems/game-of-life/,Game of Life,6
https://leetcode.com/problems/find-the-duplicate-number/,Find the Duplicate Number,16
https://leetcode.com/problems/walls-and-gates/,Walls and Gates,4
https://leetcode.com/problems/peeking-iterator/,Peeking Iterator,3
https://leetcode.com/problems/move-zeroes/,Move Zeroes,8
https://leetcode.com/problems/zigzag-iterator/,Zigzag Iterator,2
https://leetcode.com/problems/wiggle-sort/,Wiggle Sort,2
https://leetcode.com/problems/perfect-squares/,Perfect Squares,2
https://leetcode.com/problems/first-bad-version/,First Bad Version,12
https://leetcode.com/problems/find-the-celebrity/,Find the Celebrity,4
https://leetcode.com/problems/h-index/,H-Index,2
https://leetcode.com/problems/integer-to-english-words/,Integer to English Words,19
https://leetcode.com/problems/alien-dictionary/,Alien Dictionary,10
https://leetcode.com/problems/missing-number/,Missing Number,8
https://leetcode.com/problems/graph-valid-tree/,Graph Valid Tree,2
https://leetcode.com/problems/binary-tree-paths/,Binary Tree Paths,3
https://leetcode.com/problems/paint-house/,Paint House,3
https://leetcode.com/problems/meeting-rooms-ii/,Meeting Rooms II,48
https://leetcode.com/problems/meeting-rooms/,Meeting Rooms,4
https://leetcode.com/problems/shortest-word-distance-iii/,Shortest Word Distance III,2
https://leetcode.com/problems/shortest-word-distance/,Shortest Word Distance,3
https://leetcode.com/problems/valid-anagram/,Valid Anagram,8
https://leetcode.com/problems/search-a-2d-matrix-ii/,Search a 2D Matrix II,10
https://leetcode.com/problems/sliding-window-maximum/,Sliding Window Maximum,32
https://leetcode.com/problems/product-of-array-except-self/,Product of Array Except Self,32
https://leetcode.com/problems/delete-node-in-a-linked-list/,Delete Node in a Linked List,2
https://leetcode.com/problems/lowest-common-ancestor-of-a-binary-tree/,Lowest Common Ancestor of a Binary Tree,25
https://leetcode.com/problems/lowest-common-ancestor-of-a-binary-search-tree/,Lowest Common Ancestor of a Binary Search Tree,3
https://leetcode.com/problems/palindrome-linked-list/,Palindrome Linked List,16
https://leetcode.com/problems/implement-queue-using-stacks/,Implement Queue using Stacks,8
https://leetcode.com/problems/power-of-two/,Power of Two,5
https://leetcode.com/problems/kth-smallest-element-in-a-bst/,Kth Smallest Element in a BST,9
https://leetcode.com/problems/majority-element-ii/,Majority Element II,4
https://leetcode.com/problems/basic-calculator-ii/,Basic Calculator II,13
https://leetcode.com/problems/invert-binary-tree/,Invert Binary Tree,5
https://leetcode.com/problems/implement-stack-using-queues/,Implement Stack using Queues,3
https://leetcode.com/problems/basic-calculator/,Basic Calculator,7
https://leetcode.com/problems/rectangle-area/,Rectangle Area,2
https://leetcode.com/problems/count-complete-tree-nodes/,Count Complete Tree Nodes,5
https://leetcode.com/problems/maximal-square/,Maximal Square,3
https://leetcode.com/problems/contains-duplicate-iii/,Contains Duplicate III,2
https://leetcode.com/problems/contains-duplicate-ii/,Contains Duplicate II,2
https://leetcode.com/problems/contains-duplicate/,Contains Duplicate,19
https://leetcode.com/problems/kth-largest-element-in-an-array/,Kth Largest Element in an Array,16
https://leetcode.com/problems/house-robber-ii/,House Robber II,4
https://leetcode.com/problems/word-search-ii/,Word Search II,31
https://leetcode.com/problems/add-and-search-word-data-structure-design/,Add and Search Word - Data structure design,7
https://leetcode.com/problems/course-schedule-ii/,Course Schedule II,34
https://leetcode.com/problems/minimum-size-subarray-sum/,Minimum Size Subarray Sum,6
https://leetcode.com/problems/implement-trie-prefix-tree/,Implement Trie,15
https://leetcode.com/problems/course-schedule/,Course Schedule,28
https://leetcode.com/problems/reverse-linked-list/,Reverse Linked List,12
https://leetcode.com/problems/isomorphic-strings/,Isomorphic Strings,7
https://leetcode.com/problems/count-primes/,Count Primes,4
https://leetcode.com/problems/remove-linked-list-elements/,Remove Linked List Elements,4
https://leetcode.com/problems/happy-number/,Happy Number,6
https://leetcode.com/problems/number-of-islands/,Number of Islands,103
https://leetcode.com/problems/binary-tree-right-side-view/,Binary Tree Right Side View,10
https://leetcode.com/problems/house-robber/,House Robber,21
https://leetcode.com/problems/number-of-1-bits/,Number of 1 Bits,3
https://leetcode.com/problems/rotate-array/,Rotate Array,9
https://leetcode.com/problems/best-time-to-buy-and-sell-stock-iv/,Best Time to Buy and Sell Stock IV,4
https://leetcode.com/problems/repeated-dna-sequences/,Repeated DNA Sequences,2
https://leetcode.com/problems/largest-number/,Largest Number,2
https://leetcode.com/problems/dungeon-game/,Dungeon Game,2
https://leetcode.com/problems/binary-search-tree-iterator/,Binary Search Tree Iterator,4
https://leetcode.com/problems/factorial-trailing-zeroes/,Factorial Trailing Zeroes,4
https://leetcode.com/problems/majority-element/,Majority Element,9
https://leetcode.com/problems/excel-sheet-column-title/,Excel Sheet Column Title,2
https://leetcode.com/problems/two-sum-ii-input-array-is-sorted/,Two Sum II - Input array is sorted,11
https://leetcode.com/problems/compare-version-numbers/,Compare Version Numbers,7
https://leetcode.com/problems/maximum-gap/,Maximum Gap,2
https://leetcode.com/problems/find-peak-element/,Find Peak Element,8
https://leetcode.com/problems/intersection-of-two-linked-lists/,Intersection of Two Linked Lists,8
https://leetcode.com/problems/longest-substring-with-at-most-two-distinct-characters/,Longest Substring with At Most Two Distinct Characters,4
https://leetcode.com/problems/read-n-characters-given-read4/,Read N Characters Given Read4,2
https://leetcode.com/problems/min-stack/,Min Stack,18
https://leetcode.com/problems/find-minimum-in-rotated-sorted-array/,Find Minimum in Rotated Sorted Array,8
https://leetcode.com/problems/maximum-product-subarray/,Maximum Product Subarray,17
https://leetcode.com/problems/reverse-words-in-a-string/,Reverse Words in a String,2
https://leetcode.com/problems/evaluate-reverse-polish-notation/,Evaluate Reverse Polish Notation,6
https://leetcode.com/problems/max-points-on-a-line/,Max Points on a Line,4
https://leetcode.com/problems/sort-list/,Sort List,3
https://leetcode.com/problems/lru-cache/,LRU Cache,117
https://leetcode.com/problems/reorder-list/,Reorder List,10
https://leetcode.com/problems/linked-list-cycle-ii/,Linked List Cycle II,7
https://leetcode.com/problems/linked-list-cycle/,Linked List Cycle,9
https://leetcode.com/problems/word-break-ii/,Word Break II,11
https://leetcode.com/problems/word-break/,Word Break,34
https://leetcode.com/problems/copy-list-with-random-pointer/,Copy List with Random Pointer,19
https://leetcode.com/problems/single-number-ii/,Single Number II,5
https://leetcode.com/problems/single-number/,Single Number,8
https://leetcode.com/problems/candy/,Candy,8
https://leetcode.com/problems/gas-station/,Gas Station,19
https://leetcode.com/problems/clone-graph/,Clone Graph,8
https://leetcode.com/problems/palindrome-partitioning-ii/,Palindrome Partitioning II,2
https://leetcode.com/problems/palindrome-partitioning/,Palindrome Partitioning,2
https://leetcode.com/problems/sum-root-to-leaf-numbers/,Sum Root to Leaf Numbers,3
https://leetcode.com/problems/longest-consecutive-sequence/,Longest Consecutive Sequence,9
https://leetcode.com/problems/word-ladder/,Word Ladder,41
https://leetcode.com/problems/word-ladder-ii/,Word Ladder II,9
https://leetcode.com/problems/valid-palindrome/,Valid Palindrome,8
https://leetcode.com/problems/binary-tree-maximum-path-sum/,Binary Tree Maximum Path Sum,17
https://leetcode.com/problems/best-time-to-buy-and-sell-stock-iii/,Best Time to Buy and Sell Stock III,7
https://leetcode.com/problems/best-time-to-buy-and-sell-stock-ii/,Best Time to Buy and Sell Stock II,13
https://leetcode.com/problems/best-time-to-buy-and-sell-stock/,Best Time to Buy and Sell Stock,56
https://leetcode.com/problems/triangle/,Triangle,4
https://leetcode.com/problems/pascals-triangle/,Pascal's Triangle,5
https://leetcode.com/problems/distinct-subsequences/,Distinct Subsequences,4
https://leetcode.com/problems/flatten-binary-tree-to-linked-list/,Flatten Binary Tree to Linked List,6
https://leetcode.com/problems/path-sum-ii/,Path Sum II,5
https://leetcode.com/problems/path-sum/,Path Sum,2
https://leetcode.com/problems/balanced-binary-tree/,Balanced Binary Tree,5
https://leetcode.com/problems/convert-sorted-list-to-binary-search-tree/,Convert Sorted List to Binary Search Tree,7
https://leetcode.com/problems/convert-sorted-array-to-binary-search-tree/,Convert Sorted Array to Binary Search Tree,3
https://leetcode.com/problems/binary-tree-level-order-traversal-ii/,Binary Tree Level Order Traversal II,2
https://leetcode.com/problems/construct-binary-tree-from-preorder-and-inorder-traversal/,Construct Binary Tree from Preorder and Inorder Traversal,3
https://leetcode.com/problems/maximum-depth-of-binary-tree/,Maximum Depth of Binary Tree,4
https://leetcode.com/problems/binary-tree-zigzag-level-order-traversal/,Binary Tree Zigzag Level Order Traversal,28
https://leetcode.com/problems/binary-tree-level-order-traversal/,Binary Tree Level Order Traversal,8
https://leetcode.com/problems/symmetric-tree/,Symmetric Tree,8
https://leetcode.com/problems/same-tree/,Same Tree,5
https://leetcode.com/problems/recover-binary-search-tree/,Recover Binary Search Tree,15
https://leetcode.com/problems/validate-binary-search-tree/,Validate Binary Search Tree,25
https://leetcode.com/problems/interleaving-string/,Interleaving String,4
https://leetcode.com/problems/unique-binary-search-trees/,Unique Binary Search Trees,4
https://leetcode.com/problems/binary-tree-inorder-traversal/,Binary Tree Inorder Traversal,4
https://leetcode.com/problems/restore-ip-addresses/,Restore IP Addresses,3
https://leetcode.com/problems/reverse-linked-list-ii/,Reverse Linked List II,5
https://leetcode.com/problems/decode-ways/,Decode Ways,9
https://leetcode.com/problems/subsets-ii/,Subsets II,2
https://leetcode.com/problems/gray-code/,Gray Code,2
https://leetcode.com/problems/merge-sorted-array/,Merge Sorted Array,5
https://leetcode.com/problems/maximal-rectangle/,Maximal Rectangle,3
https://leetcode.com/problems/largest-rectangle-in-histogram/,Largest Rectangle in Histogram,12
https://leetcode.com/problems/remove-duplicates-from-sorted-list/,Remove Duplicates from Sorted List,6
https://leetcode.com/problems/remove-duplicates-from-sorted-list-ii/,Remove Duplicates from Sorted List II,6
https://leetcode.com/problems/search-in-rotated-sorted-array-ii/,Search in Rotated Sorted Array II,5
https://leetcode.com/problems/word-search/,Word Search,36
https://leetcode.com/problems/subsets/,Subsets,13
https://leetcode.com/problems/combinations/,Combinations,2
https://leetcode.com/problems/minimum-window-substring/,Minimum Window Substring,11
https://leetcode.com/problems/sort-colors/,Sort Colors,8
https://leetcode.com/problems/search-a-2d-matrix/,Search a 2D Matrix,12
https://leetcode.com/problems/set-matrix-zeroes/,Set Matrix Zeroes,6
https://leetcode.com/problems/edit-distance/,Edit Distance,8
https://leetcode.com/problems/simplify-path/,Simplify Path,8
https://leetcode.com/problems/climbing-stairs/,Climbing Stairs,14
https://leetcode.com/problems/sqrtx/,Sqrt(x),9
https://leetcode.com/problems/add-binary/,Add Binary,6
https://leetcode.com/problems/plus-one/,Plus One,5
https://leetcode.com/problems/minimum-path-sum/,Minimum Path Sum,7
https://leetcode.com/problems/unique-paths-ii/,Unique Paths II,7
https://leetcode.com/problems/unique-paths/,Unique Paths,8
https://leetcode.com/problems/spiral-matrix-ii/,Spiral Matrix II,2
https://leetcode.com/problems/length-of-last-word/,Length of Last Word,3
https://leetcode.com/problems/insert-interval/,Insert Intervals,5
https://leetcode.com/problems/merge-intervals/,Merge Intervals,87
https://leetcode.com/problems/jump-game/,Jump Game,20
https://leetcode.com/problems/spiral-matrix/,Spiral Matrix,13
https://leetcode.com/problems/maximum-subarray/,Maximum Subarray,35
https://leetcode.com/problems/n-queens/,N-Queens,7
https://leetcode.com/problems/powx-n/,"Pow(x, n)",9
https://leetcode.com/problems/group-anagrams/,Group Anagrams,51
https://leetcode.com/problems/rotate-image/,Rotate Image,8
https://leetcode.com/problems/permutations-ii/,Permutations II,4
https://leetcode.com/problems/permutations/,Permutations,9
https://leetcode.com/problems/jump-game-ii/,Jump Game II,13
https://leetcode.com/problems/wildcard-matching/,Wildcard Matching,5
https://leetcode.com/problems/multiply-strings/,Multiply Strings,5
https://leetcode.com/problems/trapping-rain-water/,Trapping Rain Water,45
https://leetcode.com/problems/first-missing-positive/,First Missing Positive,20
https://leetcode.com/problems/combination-sum-ii/,Combination Sum II,4
https://leetcode.com/problems/combination-sum/,Combination Sum,18
https://leetcode.com/problems/count-and-say/,Count and Say,2
https://leetcode.com/problems/sudoku-solver/,Sudoku Solver,7
https://leetcode.com/problems/valid-sudoku/,Valid Sudoku,19
https://leetcode.com/problems/search-insert-position/,Search Insert Position,9
https://leetcode.com/problems/search-in-rotated-sorted-array/,Search in Rotated Sorted Array,31
https://leetcode.com/problems/longest-valid-parentheses/,Longest Valid Parentheses,9
https://leetcode.com/problems/substring-with-concatenation-of-all-words/,Substring with Concatenation of All Words,3
https://leetcode.com/problems/divide-two-integers/,Divide Two Integers,9
https://leetcode.com/problems/implement-strstr/,Implement strStr(),7
https://leetcode.com/problems/remove-element/,Remove Element,5
https://leetcode.com/problems/remove-duplicates-from-sorted-array/,Remove Duplicates from Sorted Array,9
https://leetcode.com/problems/reverse-nodes-in-k-group/,Reverse Nodes in k-Group,14
https://leetcode.com/problems/swap-nodes-in-pairs/,Swap Nodes in Pairs,8
https://leetcode.com/problems/merge-k-sorted-lists/,Merge k Sorted Lists,47
https://leetcode.com/problems/generate-parentheses/,Generate Parentheses,15
https://leetcode.com/problems/merge-two-sorted-lists/,Merge Two Sorted Lists,20
https://leetcode.com/problems/valid-parentheses/,Valid Parentheses,43
https://leetcode.com/problems/remove-nth-node-from-end-of-list/,Remove Nth Node From End of List,10
https://leetcode.com/problems/4sum/,4 Sum,6
https://leetcode.com/problems/letter-combinations-of-a-phone-number/,Letter Combinations of a Phone Number,28
https://leetcode.com/problems/3sum-closest/,3Sum Closest,15
https://leetcode.com/problems/3sum/,3Sum,44
https://leetcode.com/problems/longest-common-prefix/,Longest Common Prefix,9
https://leetcode.com/problems/roman-to-integer,Roman to Integer,27
https://leetcode.com/problems/integer-to-roman/,Integer to Roman,27
https://leetcode.com/problems/container-with-most-water/,Container With Most Water,21
https://leetcode.com/problems/regular-expression-matching/,Regular Expression Matching,8
https://leetcode.com/problems/palindrome-number/,Palindrome Number,7
https://leetcode.com/problems/string-to-integer-atoi/,String to Integer (atoi),9
https://leetcode.com/problems/reverse-integer/,Reverse Integer,11
https://leetcode.com/problems/zigzag-conversion/,ZigZag Conversion,5
https://leetcode.com/problems/longest-palindromic-substring/,Longest Palindromic Substring,35
https://leetcode.com/problems/median-of-two-sorted-arrays/,Median of Two Sorted Arrays,40
https://leetcode.com/problems/longest-substring-without-repeating-characters/,Longest Substring Without Repeating Characters,49
https://leetcode.com/problems/add-two-numbers/,Add Two Numbers,36
https://leetcode.com/problems/two-sum/,Two Sum,117
